year_month,postal_code,customer_class,total_gallons
201401,78719,Multi-Family,633000.000000
201401,78721,Irrigation - Residential,1000.000000
201312,78702,Multi-Family,9851000.000000
201309,78736,Irrigation - Multi-Family,776400.000000
201311,78729,Residential,20314000.000000
201310,78746,Irrigation - Multi-Family,681600.000000
201402,78746,Residential,20397700.000000
201311,78721,Irrigation - Multi-Family,16500.000000
201402,78744,Irrigation - Multi-Family,588500.000000
201401,78701,Irrigation - Multi-Family,335900.000000
201402,78617,Irrigation - Residential,3300.000000
201312,78757,Irrigation - Multi-Family,45000.000000
201402,78736,Multi-Family,2612700.000000
201401,78729,Irrigation - Residential,8300.000000
201401,78739,Irrigation - Residential,0.000000
201312,78727,Multi-Family,18216800.000000
201309,78741,Multi-Family,91170200.000000
201401,78759,Multi-Family,38260400.000000
201310,78729,Residential,23561100.000000
201312,78742,Residential,660700.000000
201309,78729,Irrigation - Multi-Family,4489900.000000
201401,78653,Multi-Family,87600.000000
201401,78752,Irrigation - Multi-Family,132100.000000
201401,78726,Irrigation - Multi-Family,1434000.000000
201401,78745,Multi-Family,33763400.000000
201309,78617,Residential,22120900.000000
201310,78704,Irrigation - Residential,237900.000000
201310,78756,Irrigation - Multi-Family,112900.000000
201309,78731,Residential,109766800.000000
201312,78751,Irrigation - Residential,41900.000000
201311,78723,Multi-Family,22548500.000000
201402,78754,Irrigation - Multi-Family,457700.000000
201312,78731,Irrigation - Multi-Family,355600.000000
201402,78735,Multi-Family,8427700.000000
201308,78748,Residential,101887600.000000
201401,78721,Multi-Family,5865800.000000
201312,78704,Multi-Family,47130200.000000
201309,78757,Irrigation - Residential,75200.000000
201312,78721,Residential,13275100.000000
201309,78703,Irrigation - Residential,2046300.000000
201310,78725,Residential,2107100.000000
201312,78757,Multi-Family,14126000.000000
201308,78756,Irrigation - Residential,100000.000000
201309,78660,Irrigation - Residential,8400.000000
201401,78754,Irrigation - Multi-Family,795900.000000
201310,78721,Residential,15099400.000000
201311,78617,Multi-Family,3214200.000000
201311,78731,Irrigation - Residential,229300.000000
201401,78730,Irrigation - Residential,104800.000000
201401,78748,Irrigation - Residential,7900.000000
201309,78724,Residential,22274000.000000
201312,78653,Residential,844900.000000
201402,78744,Multi-Family,22599800.000000
201402,78717,Irrigation - Multi-Family,960400.000000
201308,78752,Residential,15813600.000000
201402,78702,Multi-Family,9154000.000000
201312,78747,Residential,19183800.000000
201308,78749,Residential,100409800.000000
201401,78703,Irrigation - Multi-Family,272200.000000
201309,78717,Irrigation - Multi-Family,8752300.000000
201401,78744,Residential,49881700.000000
201311,78705,Multi-Family,38047500.000000
201312,78752,Residential,11321700.000000
201309,78754,Multi-Family,15394800.000000
201311,78754,Irrigation - Residential,9200.000000
201308,78745,Irrigation - Multi-Family,3858500.000000
201310,78653,Multi-Family,174000.000000
201401,78726,Irrigation - Residential,2300.000000
201311,78703,Irrigation - Multi-Family,547500.000000
201309,78748,Irrigation - Multi-Family,10486700.000000
201401,78613,Multi-Family,340400.000000
201401,78705,Irrigation - Residential,29300.000000
201310,78736,Multi-Family,2977900.000000
201309,78728,Residential,6132600.000000
201401,78722,Multi-Family,2106400.000000
201312,78756,Residential,9514500.000000
201310,78757,Irrigation - Multi-Family,90400.000000
201309,78726,Residential,30340100.000000
201309,78746,Multi-Family,16228000.000000
201309,78742,Residential,874400.000000
201310,78726,Residential,21009100.000000
201311,78728,Irrigation - Multi-Family,670800.000000
201312,78724,Residential,18365800.000000
201308,78754,Irrigation - Multi-Family,2624600.000000
201311,78742,Multi-Family,288500.000000
201401,78717,Residential,25548000.000000
201311,78723,Irrigation - Multi-Family,212000.000000
201312,78744,Irrigation - Multi-Family,1018500.000000
201310,78753,Irrigation - Multi-Family,4670500.000000
201312,78751,Multi-Family,12028900.000000
201309,78756,Residential,19032800.000000
201310,78730,Residential,17218700.000000
201309,78735,Multi-Family,10801000.000000
201310,78705,Residential,10909000.000000
201401,78749,Residential,52964100.000000
201402,78735,Irrigation - Multi-Family,245300.000000
201311,78747,Residential,20655200.000000
201312,78652,Residential,654200.000000
201310,78744,Multi-Family,25180200.000000
201310,78756,Residential,12621300.000000
201402,78757,Irrigation - Residential,40300.000000
201310,78749,Irrigation - Multi-Family,5655700.000000
201308,78753,Irrigation - Residential,10700.000000
201402,78759,Irrigation - Residential,59900.000000
201312,78729,Residential,18769000.000000
201308,78758,Irrigation - Residential,52500.000000
201401,78745,Irrigation - Multi-Family,1213400.000000
201309,78750,Irrigation - Multi-Family,3373800.000000
201311,78745,Irrigation - Residential,25300.000000
201401,78757,Irrigation - Residential,38700.000000
201402,78660,Residential,6633900.000000
201312,78726,Multi-Family,11374200.000000
201309,78721,Residential,17007600.000000
201308,78759,Multi-Family,43197000.000000
201312,78748,Irrigation - Residential,11900.000000
201310,78701,Residential,1329600.000000
201401,78753,Irrigation - Multi-Family,1774800.000000
201402,78751,Multi-Family,11896000.000000
201310,78722,Multi-Family,2221700.000000
201402,78742,Multi-Family,271400.000000
201401,78660,Residential,7897200.000000
201308,78748,Multi-Family,19636600.000000
201312,78703,Irrigation - Residential,475000.000000
201309,78723,Multi-Family,23364700.000000
201401,78702,Irrigation - Residential,8700.000000
201310,78729,Multi-Family,23535300.000000
201403,78652,Irrigation - Residential,43400.000000
201310,78752,Irrigation - Multi-Family,575800.000000
201312,78717,Irrigation - Residential,7700.000000
201309,78751,Irrigation - Multi-Family,609400.000000
201402,78753,Irrigation - Multi-Family,999300.000000
201311,78712,Residential,0.000000
201311,78726,Multi-Family,9877800.000000
201312,78736,Multi-Family,2664800.000000
201310,78751,Irrigation - Multi-Family,622000.000000
201311,78753,Irrigation - Residential,1600.000000
201310,78613,Multi-Family,139300.000000
201310,78745,Multi-Family,34249400.000000
201311,78750,Irrigation - Residential,22000.000000
201311,78652,Irrigation - Residential,43800.000000
201401,78758,Irrigation - Residential,10300.000000
201311,78735,Irrigation - Multi-Family,1240600.000000
201402,78747,Multi-Family,6662400.000000
201311,78702,Multi-Family,10137000.000000
201311,78727,Multi-Family,17753100.000000
201310,78754,Irrigation - Multi-Family,2262100.000000
201401,78617,Residential,21550600.000000
201401,78724,Residential,21942100.000000
201309,78730,Irrigation - Residential,176700.000000
201311,78704,Residential,40991600.000000
201401,78749,Irrigation - Multi-Family,1687100.000000
201311,78748,Irrigation - Multi-Family,4916400.000000
201312,78756,Irrigation - Multi-Family,46100.000000
201310,78617,Residential,18771900.000000
201402,78705,Residential,8679500.000000
201311,78748,Multi-Family,18138000.000000
201310,78736,Irrigation - Multi-Family,724500.000000
201311,78744,Irrigation - Residential,600.000000
201312,78744,Multi-Family,24139500.000000
201402,78717,Multi-Family,8781700.000000
201402,78756,Irrigation - Residential,46900.000000
201312,78617,Irrigation - Residential,3700.000000
201310,78745,Irrigation - Multi-Family,2773900.000000
201309,78756,Irrigation - Residential,104200.000000
201310,78754,Multi-Family,13572800.000000
201401,78717,Irrigation - Residential,2900.000000
201312,78725,Residential,1896400.000000
201311,78753,Irrigation - Multi-Family,3309100.000000
201309,78725,Multi-Family,349900.000000
201310,78749,Multi-Family,14894200.000000
201308,78752,Irrigation - Multi-Family,681800.000000
201310,78731,Multi-Family,19703300.000000
201311,78744,Irrigation - Multi-Family,1411100.000000
201311,78721,Irrigation - Residential,800.000000
201308,78757,Residential,48405300.000000
201310,78723,Multi-Family,22323900.000000
201401,78722,Residential,7879100.000000
201311,78719,Multi-Family,523800.000000
201402,78660,Multi-Family,181900.000000
201309,78704,Multi-Family,49533800.000000
201310,78729,Irrigation - Multi-Family,3640100.000000
201402,78727,Irrigation - Multi-Family,1102800.000000
201312,78726,Residential,12444900.000000
201402,78752,Residential,11228300.000000
201312,78703,Irrigation - Multi-Family,362400.000000
201309,78701,Multi-Family,14298700.000000
201312,78748,Multi-Family,17270000.000000
201310,78702,Irrigation - Residential,21000.000000
201401,78754,Multi-Family,13500000.000000
201402,78724,Irrigation - Residential,12500.000000
201308,78741,Multi-Family,88446300.000000
201403,78617,Irrigation - Residential,3300.000000
201309,78705,Multi-Family,35358900.000000
201402,78703,Residential,37380500.000000
201310,78750,Residential,62982800.000000
201401,78702,Multi-Family,11178200.000000
201310,78738,Residential,12400.000000
201308,78744,Irrigation - Multi-Family,2176800.000000
201308,78749,Multi-Family,15317800.000000
201312,78731,Residential,45847100.000000
201312,78719,Residential,1394200.000000
201309,78739,Irrigation - Residential,400.000000
201310,78727,Multi-Family,20632200.000000
201402,78652,Irrigation - Residential,53900.000000
201309,78751,Irrigation - Residential,163900.000000
201401,78727,Irrigation - Residential,0.000000
201310,78745,Residential,73384800.000000
201401,78737,Irrigation - Residential,3500.000000
201402,78723,Residential,29492700.000000
201309,78747,Irrigation - Residential,100.000000
201401,78729,Multi-Family,22740000.000000
201311,78749,Residential,52351500.000000
201402,78748,Residential,56630200.000000
201402,78729,Irrigation - Residential,9700.000000
201311,78735,Multi-Family,9008500.000000
201401,78759,Irrigation - Multi-Family,388200.000000
201401,78752,Residential,12550500.000000
201402,78731,Multi-Family,15893300.000000
201401,78728,Irrigation - Multi-Family,218400.000000
201401,78741,Irrigation - Multi-Family,1664500.000000
201312,78727,Irrigation - Residential,100.000000
201401,78652,Residential,742600.000000
201311,78759,Irrigation - Multi-Family,1074700.000000
201312,78741,Multi-Family,78094000.000000
201402,78704,Irrigation - Multi-Family,806200.000000
201311,78756,Irrigation - Residential,33500.000000
201310,78758,Multi-Family,48052700.000000
201312,78731,Irrigation - Residential,251700.000000
201309,78727,Irrigation - Multi-Family,7380700.000000
201401,78724,Irrigation - Residential,15600.000000
201309,78727,Multi-Family,20817100.000000
201312,78701,Irrigation - Multi-Family,297300.000000
201402,78756,Multi-Family,6049100.000000
201311,78751,Irrigation - Residential,36900.000000
201309,78730,Multi-Family,4301500.000000
201308,78747,Residential,35682400.000000
201309,78652,Residential,841900.000000
201309,78757,Multi-Family,16128100.000000
201309,78736,Irrigation - Residential,29200.000000
201312,78704,Irrigation - Multi-Family,1479500.000000
201312,78754,Irrigation - Residential,5700.000000
201312,78721,Irrigation - Residential,1200.000000
201308,78759,Irrigation - Residential,157900.000000
201312,78757,Residential,27680700.000000
201312,78730,Residential,8818600.000000
201309,78701,Residential,1673600.000000
201311,78701,Residential,1075300.000000
201309,78722,Irrigation - Multi-Family,0.000000
201402,78703,Irrigation - Multi-Family,252400.000000
201309,78653,Multi-Family,277000.000000
201308,78746,Residential,57482300.000000
201311,78731,Irrigation - Multi-Family,716100.000000
201309,78722,Multi-Family,2370600.000000
201308,78751,Irrigation - Multi-Family,662900.000000
201401,78748,Irrigation - Multi-Family,2274600.000000
201310,78737,Residential,7185800.000000
201401,78731,Irrigation - Multi-Family,135200.000000
201401,78703,Irrigation - Residential,534400.000000
201308,78750,Residential,88215500.000000
201312,78747,Irrigation - Residential,800.000000
201309,78705,Irrigation - Residential,179700.000000
201308,78757,Irrigation - Multi-Family,69700.000000
201309,78704,Irrigation - Multi-Family,3718000.000000
201312,78660,Irrigation - Multi-Family,0.000000
201311,78758,Irrigation - Multi-Family,1476800.000000
201401,78744,Irrigation - Residential,800.000000
201311,78660,Residential,6838200.000000
201310,78719,Multi-Family,509800.000000
201310,78724,Irrigation - Residential,25200.000000
201312,78759,Irrigation - Residential,37100.000000
201312,78752,Multi-Family,21033000.000000
201310,78652,Irrigation - Residential,42500.000000
201402,78653,Multi-Family,64600.000000
201309,78747,Residential,33191900.000000
201309,78744,Irrigation - Residential,1900.000000
201310,78712,Residential,0.000000
201310,78747,Residential,25022600.000000
201402,78704,Irrigation - Residential,96800.000000
201308,78751,Residential,19755300.000000
201309,78749,Irrigation - Residential,27900.000000
201312,78746,Residential,22317200.000000
201312,78737,Residential,5330800.000000
201311,78703,Multi-Family,11851000.000000
201401,78748,Residential,62911900.000000
201402,78750,Multi-Family,11692300.000000
201402,78730,Multi-Family,3874100.000000
201403,78617,Multi-Family,3297400.000000
201401,78719,Residential,1613200.000000
201312,78749,Multi-Family,14681400.000000
201310,78753,Residential,40862200.000000
201310,78758,Residential,42154400.000000
201310,78748,Irrigation - Residential,12200.000000
201402,78726,Multi-Family,10134100.000000
201312,78701,Multi-Family,12771500.000000
201310,78660,Multi-Family,226400.000000
201311,78719,Residential,1504800.000000
201308,78754,Irrigation - Residential,1700.000000
201401,78746,Residential,22593800.000000
201309,78745,Irrigation - Residential,99300.000000
201402,78617,Residential,18144400.000000
201402,78736,Residential,9716500.000000
201401,78701,Multi-Family,12776900.000000
201312,78738,Residential,9100.000000
201401,78728,Multi-Family,8725800.000000
201311,78757,Residential,29056700.000000
201312,78739,Residential,30040200.000000
201401,78753,Irrigation - Residential,1700.000000
201312,78722,Irrigation - Multi-Family,0.000000
201401,78736,Irrigation - Residential,9900.000000
